Partner ID,Field Partner Name,sector,Loan Theme ID,Loan Theme Type,country,forkiva,region,geocode_old,ISO,number,amount,LocationName,geocode,names,geo,lat,lon,mpi_region,mpi_geo,rural_pct
458,Camfed Ghana,Education,a1050000006ErBW,General,Ghana,Yes,Mfantseman,,GHA,16,6050,"Mfantseman, Ghana","[(5.2678433, -0.8675134)]",Mfantsiman; Central; Ghana,"(5.2678433, -0.8675134)",5.2678433,-0.8675134,"Central, Ghana","(5.5607846, -1.0586135)",100.0
458,Camfed Ghana,Education,a1050000006ErBW,General,Ghana,Yes,Sagnarigu,,GHA,2,1000,"Sagnarigu, Ghana","[(9.4139, -0.8669323999999999)]",Sagnarigu Road; Tamale; Tamale Municipal; Northern Region; Ghana,"(9.4139, -0.8669323999999999)",9.4139,-0.8669324,"Northern, Ghana","(9.543926899999999, -0.9056623)",100.0
458,Camfed Ghana,Education,a1050000006ErBW,General,Ghana,Yes,Sissala East,,GHA,4,950,"Sissala East, Ghana","[(10.7048853, -1.7538817)]",Sissala East; Upper West Region; Ghana,"(10.7048853, -1.7538817)",10.7048853,-1.7538817,"Upper West, Ghana","(10.2529757, -2.1450245)",100.0
458,Camfed Ghana,Education,a1050000006ErBW,General,Ghana,Yes,Tamale Metro,,GHA,14,4725,"Tamale Metro, Ghana","[(9.322047699999999, -0.7913226999999999)]",Tamale Municipal; Northern Region; Ghana,"(9.322047699999999, -0.7913226999999999)",9.3220477,-0.7913226999999999,"Northern, Ghana","(9.543926899999999, -0.9056623)",100.0
458,Camfed Ghana,Education,a1050000006ErBW,General,Ghana,Yes,Wa West,,GHA,7,900,"Wa West, Ghana","[(9.9360149, -2.6586401)]",Wa West; Upper West Region; Ghana,"(9.9360149, -2.6586401)",9.9360149,-2.6586401,"Upper West, Ghana","(10.2529757, -2.1450245)",100.0
458,Camfed Ghana,Education,a1050000006ErBW,General,Ghana,Yes,West Gonja,,GHA,23,4150,"West Gonja, Ghana","[(9.3633717, -1.6760691)]",West Gonja; Northern Region; Ghana,"(9.3633717, -1.6760691)",9.363371699999998,-1.6760691000000003,"Northern, Ghana","(9.543926899999999, -0.9056623)",100.0
458,Camfed Ghana,Education,a1050000006ErBW,General,Ghana,Yes,West Mamprusi,,GHA,14,3300,"West Mamprusi, Ghana","[(10.348302, -0.9820667999999999)]",West Mamprusi; Northern Region; Ghana,"(10.348302, -0.9820667999999999)",10.348302,-0.9820668,"Upper East, Ghana","(10.7082499, -0.9820667999999999)",100.0
458,Camfed Ghana,Education,a1050000006ErBW,General,Ghana,Yes,YENDI,,GHA,16,3725,"YENDI, Ghana","[(9.445043799999999, -0.009326599999999999)]",Yendi; Yendi; Northern Region; Ghana,"(9.445043799999999, -0.009326599999999999)",9.4450438,-0.0093266,"Northern, Ghana","(9.543926899999999, -0.9056623)",100.0
459,SGS Soluciones Patrimoniales,General Financial Inclusion,a1050000006FCkV,Single mothers,Mexico,No,"Atasta, Carmen, Campeche",,MEX,5,6200,"Atasta, Carmen, Campeche, Mexico","[(18.6296009, -92.0556871)]","['Atasta', 'Campeche', 'Mexico']","(18.6296009, -92.0556871)",18.6296009,-92.0556871,MEX,,
459,SGS Soluciones Patrimoniales,General Financial Inclusion,a1050000006FCo3,Housing Improvement,Mexico,No,"Becal, Campeche",,MEX,2,1600,"Becal, Campeche, Mexico","[(20.4420848, -90.02726)]",BÍ©cal; Campeche; Mexico,"(20.4420848, -90.02726)",20.4420848,-90.02726,MEX,,
459,SGS Soluciones Patrimoniales,General Financial Inclusion,a1050000006FCkV,Single mothers,Mexico,No,"Becal, Campeche",,MEX,3,3500,"Becal, Campeche, Mexico","[(20.4420848, -90.02726)]",BÍ©cal; Campeche; Mexico,"(20.4420848, -90.02726)",20.4420848,-90.02726,MEX,,
459,SGS Soluciones Patrimoniales,General Financial Inclusion,a1050000006FCkV,Single mothers,Mexico,No,"CARMEN, CAMPECHE",,MEX,4,4625,"CARMEN, CAMPECHE, Mexico","[(18.6504879, -91.80745859999999)]",Ciudad del Carmen; Campeche; Mexico,"(18.6504879, -91.80745859999999)",18.6504879,-91.8074586,MEX,,
459,SGS Soluciones Patrimoniales,General Financial Inclusion,a1050000006FCo3,Housing Improvement,Mexico,No,"Calkini, Campeche",,MEX,2,1650,"Calkini, Campeche, Mexico","[(20.3708555, -90.05046829999999)]",Calkini; Campeche; Mexico,"(20.3708555, -90.05046829999999)",20.3708555,-90.05046829999998,MEX,,
459,SGS Soluciones Patrimoniales,General Financial Inclusion,a1050000006prYS,Senior Citizens,Mexico,No,"Calkini, Campeche",,MEX,1,800,"Calkini, Campeche, Mexico","[(20.3708555, -90.05046829999999)]",Calkini; Campeche; Mexico,"(20.3708555, -90.05046829999999)",20.3708555,-90.05046829999998,MEX,,
459,SGS Soluciones Patrimoniales,General Financial Inclusion,a1050000006FCkV,Single mothers,Mexico,No,"Calkini, Campeche",,MEX,8,8150,"Calkini, Campeche, Mexico","[(20.3708555, -90.05046829999999)]",Calkini; Campeche; Mexico,"(20.3708555, -90.05046829999999)",20.3708555,-90.05046829999998,MEX,,
459,SGS Soluciones Patrimoniales,General Financial Inclusion,a1050000006FCkV,Single mothers,Mexico,No,"Campeche, Campeche",,MEX,1,1425,"Campeche, Campeche, Mexico","[(19.8301251, -90.5349087)]",Campeche; Campeche; Mexico,"(19.8301251, -90.5349087)",19.830125100000004,-90.5349087,MEX,,
459,SGS Soluciones Patrimoniales,General Financial Inclusion,a1050000006FCkV,Single mothers,Mexico,No,"Chekubul, Campeche",,MEX,1,550,"Chekubul, Campeche, Mexico","[(18.8212406, -91.0095594)]",Chekubul; Campeche; Mexico,"(18.8212406, -91.0095594)",18.821240600000007,-91.0095594,MEX,,
459,SGS Soluciones Patrimoniales,General Financial Inclusion,a1050000006FCkV,Single mothers,Mexico,No,"HecelchakÍn, Campeche",,MEX,2,1675,"HecelchakÍn, Campeche, Mexico","[(20.1819021, -90.13545859999999)]",HecelchakÍn Municipality; Campeche; Mexico,"(20.1819021, -90.13545859999999)",20.1819021,-90.1354586,MEX,,
459,SGS Soluciones Patrimoniales,General Financial Inclusion,a1050000006FCkV,Single mothers,Mexico,No,"Isla Aguada, Campeche",,MEX,1,800,"Isla Aguada, Campeche, Mexico","[(18.7842824, -91.4918344)]",Isla Aguada; Campeche; Mexico,"(18.7842824, -91.4918344)",18.7842824,-91.4918344,MEX,,
459,SGS Soluciones Patrimoniales,General Financial Inclusion,a1050000006FCo3,Housing Improvement,Mexico,No,"Isla Aguada, Campeche",,MEX,1,800,"Isla Aguada, Campeche, Mexico","[(18.7842824, -91.4918344)]",Isla Aguada; Campeche; Mexico,"(18.7842824, -91.4918344)",18.7842824,-91.4918344,MEX,,
459,SGS Soluciones Patrimoniales,General Financial Inclusion,a1050000006FCkV,Single mothers,Mexico,No,"Nuevo Progres, Carmen",,MEX,3,3225,"Nuevo Progres, Carmen, Mexico","[(18.6225734, -92.29114539999999)]",Nuevo Progreso; Campeche; Mexico,"(18.6225734, -92.29114539999999)",18.6225734,-92.2911454,MEX,,
459,SGS Soluciones Patrimoniales,General Financial Inclusion,a1050000006FCkV,Single mothers,Mexico,No,"Palenque, Chiapas",,MEX,10,11750,"Palenque, Chiapas, Mexico","[(17.5109792, -91.9930466)]",Palenque; Chiapas; Mexico,"(17.5109792, -91.9930466)",17.510979199999998,-91.9930466,MEX,,
459,SGS Soluciones Patrimoniales,General Financial Inclusion,a1050000006FCkV,Single mothers,Mexico,No,"Plan de Ayala, Campeche",,MEX,1,550,"Plan de Ayala, Campeche, Mexico","[(18.7766666, -90.9291666)]",Plan de Ayala; Campeche; Mexico,"(18.7766666, -90.9291666)",18.7766666,-90.9291666,MEX,,
459,SGS Soluciones Patrimoniales,General Financial Inclusion,a1050000006FCo3,Housing Improvement,Mexico,No,"Plan de Ayala, Campeche",,MEX,1,800,"Plan de Ayala, Campeche, Mexico","[(18.7766666, -90.9291666)]",Plan de Ayala; Campeche; Mexico,"(18.7766666, -90.9291666)",18.7766666,-90.9291666,MEX,,
459,SGS Soluciones Patrimoniales,General Financial Inclusion,a1050000006FCkV,Single mothers,Mexico,No,"Puerto Rico, Campeche",,MEX,10,11975,"Puerto Rico, Campeche, Mexico","[(18.6208333, -91.9394444)]",Puerto Rico; Campeche; Mexico,"(18.6208333, -91.9394444)",18.6208333,-91.9394444,MEX,,
459,SGS Soluciones Patrimoniales,General Financial Inclusion,a1050000006FCo3,Housing Improvement,Mexico,No,"Sabancuy, Campeche",,MEX,4,2825,"Sabancuy, Campeche, Mexico","[(18.9718177, -91.17761039999999)]",Sabancuy; Campeche; Mexico,"(18.9718177, -91.17761039999999)",18.9718177,-91.1776104,MEX,,
459,SGS Soluciones Patrimoniales,General Financial Inclusion,a1050000006prYS,Senior Citizens,Mexico,No,"Sabancuy, Campeche",,MEX,1,1000,"Sabancuy, Campeche, Mexico","[(18.9718177, -91.17761039999999)]",Sabancuy; Campeche; Mexico,"(18.9718177, -91.17761039999999)",18.9718177,-91.1776104,MEX,,
459,SGS Soluciones Patrimoniales,General Financial Inclusion,a1050000006FCkV,Single mothers,Mexico,No,"Sabancuy, Campeche",,MEX,1,1600,"Sabancuy, Campeche, Mexico","[(18.9718177, -91.17761039999999)]",Sabancuy; Campeche; Mexico,"(18.9718177, -91.17761039999999)",18.9718177,-91.1776104,MEX,,
459,SGS Soluciones Patrimoniales,General Financial Inclusion,a1050000006FCkV,Single mothers,Mexico,No,"Santa Cruz Calkini, Campeche.",,MEX,1,1225,"Santa Cruz Calkini, Campeche., Mexico","[(20.3886818, -90.0560574)]",Santa Cruz; YucatÍn; Mexico,"(20.3886818, -90.0560574)",20.3886818,-90.0560574,MEX,,
459,SGS Soluciones Patrimoniales,General Financial Inclusion,a1050000006FCkV,Single mothers,Mexico,No,"Tenabo, Campeche",,MEX,5,4050,"Tenabo, Campeche, Mexico","[(20.0409674, -90.2255519)]",Tenabo; Campeche; Mexico,"(20.0409674, -90.2255519)",20.0409674,-90.2255519,MEX,,
459,SGS Soluciones Patrimoniales,General Financial Inclusion,a1050000006FCkV,Single mothers,Mexico,No,"Tinun, Campeche",,MEX,7,6725,"Tinun, Campeche, Mexico","[(19.965278, -90.225)]",Tinun; Campeche; Mexico,"(19.965278, -90.225)",19.965278,-90.225,MEX,,
460,Gham Power Nepal,Clean Energy,a1050000006HU60,Solar Home Systems,Nepal,No,Accham,,NPL,4,8875,"Accham, Nepal","[(29.0396219, 81.2518833)]",Achham; Seti; Far-Western Development Region; Nepal,"(29.0396219, 81.2518833)",29.0396219,81.2518833,"Far-Western Mountain, Nepal","(30.005, 80.92833329999999)",
460,Gham Power Nepal,Clean Energy,a1050000006HU60,Solar Home Systems,Nepal,No,Biniyak,,NPL,1,2225,"Biniyak, Nepal",,,"(1000.0, 1000.0)",,,NPL,,
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000006FpAF,General,Palestine,No,Hebron,,PSE,34,52000,"Hebron, Palestine","[(31.532569, 35.09982600000001)]",Hebron,"(31.532569, 35.09982600000001)",31.532569,35.099826,PSE,,79.0
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000006Tq5D,Murabaha,Palestine,No,Hebron,,PSE,1,3000,"Hebron, Palestine","[(31.532569, 35.09982600000001)]",Hebron,"(31.532569, 35.09982600000001)",31.532569,35.099826,PSE,,79.0
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000006FpA5,Underserved (Women),Palestine,No,Hebron,,PSE,35,45600,"Hebron, Palestine","[(31.532569, 35.09982600000001)]",Hebron,"(31.532569, 35.09982600000001)",31.532569,35.099826,PSE,,79.0
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000006FpAK,Youth,Palestine,No,Hebron,,PSE,1,1125,"Hebron, Palestine","[(31.532569, 35.09982600000001)]",Hebron,"(31.532569, 35.09982600000001)",31.532569,35.099826,PSE,,79.0
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000007Qm74,General (Women),Palestine,No,Hebron,,PSE,8,11500,"Hebron, Palestine","[(31.532569, 35.09982600000001)]",Hebron,"(31.532569, 35.09982600000001)",31.532569,35.099826,PSE,,79.0
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000006Bkds,Underserved,Israel,No,Jerusalem,,ISR,1,2000,"Jerusalem, Israel","[(31.768319, 35.21371)]",Jerusalem; Jerusalem District; Israel,"(31.768319, 35.21371)",31.768319,35.21371,ISR,,79.0
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000006FpAF,General,Palestine,No,Nablus,,PSE,92,159800,"Nablus, Palestine","[(32.2226678, 35.2621461)]",Nablus,"(32.2226678, 35.2621461)",32.2226678,35.2621461,PSE,,79.0
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000006FpA5,Underserved (Women),Palestine,No,Nablus,,PSE,235,334300,"Nablus, Palestine","[(32.2226678, 35.2621461)]",Nablus,"(32.2226678, 35.2621461)",32.2226678,35.2621461,PSE,,79.0
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000007Qm74,General (Women),Palestine,No,Nablus,,PSE,20,32400,"Nablus, Palestine","[(32.2226678, 35.2621461)]",Nablus,"(32.2226678, 35.2621461)",32.2226678,35.2621461,PSE,,79.0
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000007ziBn,Vulnerable Populations (Refugees),Palestine,No,Nablus,,PSE,2,3000,"Nablus, Palestine","[(32.2226678, 35.2621461)]",Nablus,"(32.2226678, 35.2621461)",32.2226678,35.2621461,PSE,,79.0
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000006Bkds,Underserved,Palestine,No,Nablus,,PSE,3,4500,"Nablus, Palestine","[(32.2226678, 35.2621461)]",Nablus,"(32.2226678, 35.2621461)",32.2226678,35.2621461,PSE,,79.0
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000006FpAF,General,Palestine,No,Ramallah,,PSE,22,36200,"Ramallah, Palestine","[(31.9037641, 35.2034184)]",Ramallah,"(31.9037641, 35.2034184)",31.9037641,35.20341840000001,PSE,,79.0
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000007Qm74,General (Women),Palestine,No,Ramallah,,PSE,8,15700,"Ramallah, Palestine","[(31.9037641, 35.2034184)]",Ramallah,"(31.9037641, 35.2034184)",31.9037641,35.20341840000001,PSE,,79.0
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000006FpA5,Underserved (Women),Palestine,No,Ramallah,,PSE,49,63300,"Ramallah, Palestine","[(31.9037641, 35.2034184)]",Ramallah,"(31.9037641, 35.2034184)",31.9037641,35.20341840000001,PSE,,79.0
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000007ziBn,Vulnerable Populations (Refugees),Palestine,No,Ramallah,,PSE,4,6500,"Ramallah, Palestine","[(31.9037641, 35.2034184)]",Ramallah,"(31.9037641, 35.2034184)",31.9037641,35.20341840000001,PSE,,79.0
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000006FpAK,Youth,Palestine,No,Ramallah,,PSE,3,2325,"Ramallah, Palestine","[(31.9037641, 35.2034184)]",Ramallah,"(31.9037641, 35.2034184)",31.9037641,35.20341840000001,PSE,,79.0
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000006Tq5D,Murabaha,Palestine,No,Ramallah,,PSE,2,4600,"Ramallah, Palestine","[(31.9037641, 35.2034184)]",Ramallah,"(31.9037641, 35.2034184)",31.9037641,35.20341840000001,PSE,,79.0
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000007Qm74,General (Women),Palestine,No,Tulkarem,,PSE,6,9500,"Tulkarem, Palestine","[(32.3194054, 35.0239857)]",Tulkarm,"(32.3194054, 35.0239857)",32.3194054,35.023985700000004,PSE,,79.0
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000006FpAF,General,Palestine,No,Tulkarem,,PSE,40,53850,"Tulkarem, Palestine","[(32.3194054, 35.0239857)]",Tulkarm,"(32.3194054, 35.0239857)",32.3194054,35.023985700000004,PSE,,79.0
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000006FpA5,Underserved (Women),Palestine,No,Tulkarem,,PSE,37,54000,"Tulkarem, Palestine","[(32.3194054, 35.0239857)]",Tulkarm,"(32.3194054, 35.0239857)",32.3194054,35.023985700000004,PSE,,79.0
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000007ziBn,Vulnerable Populations (Refugees),Palestine,No,Tulkarem,,PSE,1,1000,"Tulkarem, Palestine","[(32.3194054, 35.0239857)]",Tulkarm,"(32.3194054, 35.0239857)",32.3194054,35.023985700000004,PSE,,79.0
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000007ziBn,Vulnerable Populations (Refugees),Palestine,No,jenin,,PSE,3,5400,"jenin, Palestine","[(32.4646353, 35.2938591)]",Jenin,"(32.4646353, 35.2938591)",32.4646353,35.2938591,PSE,,79.0
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000006FpAF,General,Palestine,No,jenin,,PSE,81,115450,"jenin, Palestine","[(32.4646353, 35.2938591)]",Jenin,"(32.4646353, 35.2938591)",32.4646353,35.2938591,PSE,,79.0
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000007Qm74,General (Women),Palestine,No,jenin,,PSE,18,29800,"jenin, Palestine","[(32.4646353, 35.2938591)]",Jenin,"(32.4646353, 35.2938591)",32.4646353,35.2938591,PSE,,79.0
462,Al Ibdaa Microfinance,General Financial Inclusion,a1050000006FpA5,Underserved (Women),Palestine,No,jenin,,PSE,79,105600,"jenin, Palestine","[(32.4646353, 35.2938591)]",Jenin,"(32.4646353, 35.2938591)",32.4646353,35.2938591,PSE,,79.0
464,Banco do Povo CrÍ©dito Solidario,General Financial Inclusion,a1050000000da2V,General,Brazil,No,Diadema,,BRA,356,222400,"Diadema, Brazil","[(-23.6818396, -46.620967)]",Diadema; Diadema; SÍ£o Paulo; Brazil,"(-23.6818396, -46.620967)",-23.6818396,-46.620967,"SÍo Paulo, Brazil","(-23.5671844, -46.7387185)",73.0
464,Banco do Povo CrÍ©dito Solidario,General Financial Inclusion,a1050000000da2V,General,Brazil,No,Maua,,BRA,358,225375,"Maua, Brazil","[(-23.668163, -46.46170859999999)]",MauÍ; MauÍ; SÍ£o Paulo; Brazil,"(-23.668163, -46.46170859999999)",-23.668163,-46.4617086,"SÍo Paulo, Brazil","(-23.5671844, -46.7387185)",73.0
464,Banco do Povo CrÍ©dito Solidario,General Financial Inclusion,a1050000000da2V,General,Brazil,No,Santo AndrÍ©,,BRA,177,122925,"Santo AndrÍ©, Brazil","[(-23.6742228, -46.5436003)]",Santo AndrÍ©; Santo AndrÍ©; State of SÍ£o Paulo; Brazil,"(-23.6742228, -46.5436003)",-23.6742228,-46.5436003,"SÍo Paulo, Brazil","(-23.5671844, -46.7387185)",73.0
464,Banco do Povo CrÍ©dito Solidario,General Financial Inclusion,a1050000000da2V,General,Brazil,No,SÍ£o Paulo,,BRA,135,77850,"SÍ£o Paulo, Brazil","[(-23.5505199, -46.63330939999999)]",SÍ£o Paulo; SÍ£o Paulo; State of SÍ£o Paulo; Brazil,"(-23.5505199, -46.63330939999999)",-23.5505199,-46.6333094,"SÍo Paulo, Brazil","(-23.5671844, -46.7387185)",73.0
464,Banco do Povo CrÍ©dito Solidario,General Financial Inclusion,a1050000000da2V,General,Brazil,No,Vila Luzita,,BRA,39,21200,"Vila Luzita, Brazil","[(-23.7010504, -46.5071589)]",Vila Luzita; Santo AndrÍ©; SÍ£o Paulo; Brazil,"(-23.7010504, -46.5071589)",-23.7010504,-46.5071589,"SÍo Paulo, Brazil","(-23.5671844, -46.7387185)",73.0
465,AsociaciÍ_n ONG Avansar,General Financial Inclusion,a1050000008IMau,Female headed households,Colombia,No,TAME,,COL,21,15600,"TAME, Colombia","[(6.457094, -71.745515)]",Tame; Tame; Arauca; Colombia,"(6.457094, -71.745515)",6.4570940000000006,-71.745515,"Santanderes, Colombia","(6.6437076, -73.65362089999999)",
465,AsociaciÍ_n ONG Avansar,General Financial Inclusion,a1050000006BjqV,Unbanked,Colombia,No,TAME,,COL,126,80475,"TAME, Colombia","[(6.457094, -71.745515)]",Tame; Tame; Arauca; Colombia,"(6.457094, -71.745515)",6.4570940000000006,-71.745515,"Santanderes, Colombia","(6.6437076, -73.65362089999999)",
466,Digital Divide Data (DDD),Other,a1050000003hehM,Education - Kenya,Kenya,No,Nairobi,"(-1.2833333, 36.8166667)",KEN,280,140000,"Nairobi, Kenya","[(-1.2920659, 36.8219462)]",Nairobi; Nairobi County; Kenya,"(-1.2920659, 36.8219462)",-1.2920659,36.821946200000006,"Nairobi, Kenya","(-1.2920659, 36.8219462)",
466,Digital Divide Data (DDD),Other,a1050000003hehH,Education - Cambodia,Cambodia,No,Phnom Penh,"(11.55, 104.9166667)",KHM,97,12725,"Phnom Penh, Cambodia","[(11.5448729, 104.8921668)]",Phnom Penh; Phnom Penh; Cambodia,"(11.5448729, 104.8921668)",11.5448729,104.8921668,"Phnom Penh, Cambodia","(11.5448729, 104.8921668)",
468,iDE Mozambique,Other,a1050000006pngC,Agricultural Equipment,Mozambique,No,Alto Molocue,,MOZ,1,1400,"Alto Molocue, Mozambique","[(-15.6255384, 37.7237678)]",Alto Molocue; Zambezia Province; Mozambique,"(-15.6255384, 37.7237678)",-15.6255384,37.7237678,"Nampula, Mozambique","(-15.1266347, 39.2687161)",
468,iDE Mozambique,Other,a1050000006png2,Agriculture,Mozambique,No,Alto Molocue,,MOZ,2,850,"Alto Molocue, Mozambique","[(-15.6255384, 37.7237678)]",Alto Molocue; Zambezia Province; Mozambique,"(-15.6255384, 37.7237678)",-15.6255384,37.7237678,"Nampula, Mozambique","(-15.1266347, 39.2687161)",
468,iDE Mozambique,Other,a1050000006png2,Agriculture,Mozambique,No,Chimoio,,MOZ,1,200,"Chimoio, Mozambique","[(-19.1054879, 33.4607744)]",Chimoio; Gondola; Manica Province; Mozambique,"(-19.1054879, 33.4607744)",-19.1054879,33.4607744,"Manica, Mozambique","(-18.9438274, 32.8648538)",
468,iDE Mozambique,Other,a1050000006png2,Agriculture,Mozambique,No,Gondola,,MOZ,1,625,"Gondola, Mozambique","[(-19.0832069, 33.6455502)]",Gondola; Gondola; Manica Province; Mozambique,"(-19.0832069, 33.6455502)",-19.0832069,33.6455502,"Manica, Mozambique","(-18.9438274, 32.8648538)",
468,iDE Mozambique,Other,a1050000006png2,Agriculture,Mozambique,No,Gurue,,MOZ,1,1400,"Gurue, Mozambique","[(-15.4714925, 36.9809701)]",Gurue; Gurue; Zambezia Province; Mozambique,"(-15.4714925, 36.9809701)",-15.471492499999998,36.9809701,"Nampula, Mozambique","(-15.1266347, 39.2687161)",
468,iDE Mozambique,Other,a1050000006pngC,Agricultural Equipment,Mozambique,No,Gurue,,MOZ,1,1400,"Gurue, Mozambique","[(-15.4714925, 36.9809701)]",Gurue; Gurue; Zambezia Province; Mozambique,"(-15.4714925, 36.9809701)",-15.471492499999998,36.9809701,"Nampula, Mozambique","(-15.1266347, 39.2687161)",
468,iDE Mozambique,Other,a1050000006png2,Agriculture,Mozambique,No,Macate,,MOZ,3,3650,"Macate, Mozambique",,,"(1000.0, 1000.0)",,,MOZ,,
468,iDE Mozambique,Other,a1050000006png2,Agriculture,Mozambique,No,Malema,,MOZ,1,1400,"Malema, Mozambique","[(-14.7506801, 37.3827234)]",Malema; Nampula Province; Mozambique,"(-14.7506801, 37.3827234)",-14.7506801,37.3827234,"Nampula, Mozambique","(-15.1266347, 39.2687161)",
468,iDE Mozambique,Other,a1050000006pngC,Agricultural Equipment,Mozambique,No,Malema,,MOZ,1,1400,"Malema, Mozambique","[(-14.7506801, 37.3827234)]",Malema; Nampula Province; Mozambique,"(-14.7506801, 37.3827234)",-14.7506801,37.3827234,"Nampula, Mozambique","(-15.1266347, 39.2687161)",
468,iDE Mozambique,Other,a1050000006png2,Agriculture,Mozambique,No,Manica,,MOZ,7,25475,"Manica, Mozambique","[(-18.9438274, 32.8648538)]",Manica; Manica; Manica Province; Mozambique,"(-18.9438274, 32.8648538)",-18.9438274,32.8648538,"Manica, Mozambique","(-18.9438274, 32.8648538)",
468,iDE Mozambique,Other,a1050000006pngC,Agricultural Equipment,Mozambique,No,Maputo,"(-25.9652778, 32.5891667)",MOZ,2,525,"Maputo, Mozambique","[(-25.891968, 32.6051351)]",Maputo; Maputo City; Mozambique,"(-25.891968, 32.6051351)",-25.891968,32.605135100000005,"Maputo Cidade, Mozambique","(-25.891968, 32.6051351)",
468,iDE Mozambique,Other,a1050000006png2,Agriculture,Mozambique,No,Maputo,"(-25.9652778, 32.5891667)",MOZ,21,5625,"Maputo, Mozambique","[(-25.891968, 32.6051351)]",Maputo; Maputo City; Mozambique,"(-25.891968, 32.6051351)",-25.891968,32.605135100000005,"Maputo Cidade, Mozambique","(-25.891968, 32.6051351)",
468,iDE Mozambique,Other,a1050000006png2,Agriculture,Mozambique,No,Meconta,,MOZ,4,4875,"Meconta, Mozambique","[(-15.2122157, 39.734338)]",Meconta; Nampula Province; Mozambique,"(-15.2122157, 39.734338)",-15.2122157,39.734338,"Nampula, Mozambique","(-15.1266347, 39.2687161)",
468,iDE Mozambique,Other,a1050000006png2,Agriculture,Mozambique,No,Mocuba,,MOZ,2,1400,"Mocuba, Mozambique","[(-16.8402212, 36.9648534)]",Mocuba; Mocuba; Zambezia Province; Mozambique,"(-16.8402212, 36.9648534)",-16.8402212,36.9648534,"Nampula, Mozambique","(-15.1266347, 39.2687161)",
468,iDE Mozambique,Other,a1050000006png2,Agriculture,Mozambique,No,Nhamatanda,,MOZ,5,3325,"Nhamatanda, Mozambique","[(-19.2541905, 34.2421597)]",Nhamatanda; Sofala Province; Mozambique,"(-19.2541905, 34.2421597)",-19.2541905,34.2421597,"Sofala, Mozambique","(-19.2039073, 34.8624166)",
468,iDE Mozambique,Other,a1050000006png2,Agriculture,Mozambique,No,Sussundenga,,MOZ,4,6200,"Sussundenga, Mozambique","[(-19.4130181, 33.29529309999999)]",Sussundenga; Sussundenga; Manica Province; Mozambique,"(-19.4130181, 33.29529309999999)",-19.4130181,33.2952931,"Manica, Mozambique","(-18.9438274, 32.8648538)",
469,Moringa School,Education,a1050000005zG0V,Higher Education,Kenya,No,Kisumu,"(-0.1, 34.75)",KEN,1,2300,"Kisumu, Kenya","[(-0.0917016, 34.7679568)]",Kisumu; Kisumu County; Kenya,"(-0.0917016, 34.7679568)",-0.0917016,34.7679568,"Western, Kenya","(-0.115003, 34.851379)",
469,Moringa School,Education,a1050000005zG0V,Higher Education,Kenya,No,Nairobi,"(-1.2833333, 36.8166667)",KEN,37,77100,"Nairobi, Kenya","[(-1.2920659, 36.8219462)]",Nairobi; Nairobi County; Kenya,"(-1.2920659, 36.8219462)",-1.2920659,36.821946200000006,"Nairobi, Kenya","(-1.2920659, 36.8219462)",
472,Hilltribe Organics Limited,Agriculture,a1050000006po2I,Organic Conversion,Thailand,No,Chiang Rai,,THA,68,262050,"Chiang Rai, Thailand","[(19.9104798, 99.840576)]",Mueang Chiang Rai; Mueang Chiang Rai District; Chiang Rai; Thailand,"(19.9104798, 99.840576)",19.9104798,99.840576,THA,,100.0
473,Asante Kenya Foundation,Agriculture,a1050000006poxy,Agriculture,Kenya,Yes,Boyani,,KEN,17,8500,"Boyani, Kenya","[(-1.3612678, 36.7454779)]",Boyani Road; Nairobi; Nairobi County; Kenya,"(-1.3612678, 36.7454779)",-1.3612678,36.7454779,"Nairobi, Kenya","(-1.2920659, 36.8219462)",
